path,Averest,Bouvier,DTP,RTCL,RVpredict-BohanLi,asp,bcnscheduling,cellar,diamonds,fuzzy-matrix,job_shop,jobshop-BohanLi,mathsat,parity,planning,qlock,queens_bench,sal,schedulingIDL,sep
QF_IDL/fuzzy-matrix/Marche_turing_copy.srs_slice-7_constraint-442642.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/Zantema_z058.srs_slice-8_constraint-227540.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/relative_zr10.srs_slice-5_constraint-295501.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/Zantema_z064.srs_slice-6_constraint-209485.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/secret06_torpa_secr5.srs_slice-8_constraint-389123.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_11.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/secret05_aprove3.srs_slice-7_constraint-468811.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/mathsat/post_office/PO4-8-PO4.smt2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QF_IDL/fuzzy-matrix/Zantema_z047.srs_slice-7_constraint-251639.smt2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QF_IDL/mathsat/post_office/PO4-10-PO4.smt2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QF_IDL/planning/plan-33.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-7.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_7.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_6.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_8.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/planning/plan-23.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_4.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/planning/plan-10.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-12.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_2.smt2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/planning/plan-38.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-16.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-30.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-31.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-43.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-29.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-39.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-46.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-8.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-47.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-21.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-15.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-22.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/planning/plan-42.cvc.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s17.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s15.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s13.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s10.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/cellar/CELAR7_SUB1.smt2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s11.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s4.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s13.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s10.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s19.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s8.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s8.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/cellar/scen08.smt2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s7.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s2.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s18.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s3.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s6.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s20.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s3.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s19.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s16.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c245_s16.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s10.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s12.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s16.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s3.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c210_s1.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s2.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/DTP/DTP_k2_n35_c175_s19.smt2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF_IDL/parity/26.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/28.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/09.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/22.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/23.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/21.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/09.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/14.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/11.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/10.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/13.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/13.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/22.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/14.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/20.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/13.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/16.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/02.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/31.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/12.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/27.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/31.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/28.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/25.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/27.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/09.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/10.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/30.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/29.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/17.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/05.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/12.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/17.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/07.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/10.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/15.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/26.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/16.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/03.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/14.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/23.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/29.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/15.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/13.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/20.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/28.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/11.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/07.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/30.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/14.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/11.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/16.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/25.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/31.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/29.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/21.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/15.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/17.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/14.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/26.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/22.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/07.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/19.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/17.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/29.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/22.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/26.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/03.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/09.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/23.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/19.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/15.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/27.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/04.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/02.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/26.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/19.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/22.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/13.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/18.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/25.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/19.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/31.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/04.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/25.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/24.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/21.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/11.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/23.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/04.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/28.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/24.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/08.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/04.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/20.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/04.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/02.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/05.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/02.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/29.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/08.300.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/06.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/11.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/19.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/02.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.700.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/24.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/21.100.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/30.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/16.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/31.200.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop18-2-9-9-4-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/parity/19.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop58-2-29-29-2-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop32-2-16-16-2-4-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop54-2-27-27-4-4-11.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/parity/09.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop36-2-18-18-2-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/parity/05.400.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop16-2-8-8-4-4-11.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop56-2-28-28-4-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/parity/03.500.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop20-2-10-10-4-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop18-2-9-9-2-4-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop52-2-26-26-2-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop52-2-26-26-4-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop30-2-15-15-4-4-11.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop40-2-20-20-4-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop24-2-12-12-2-4-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop42-2-21-21-4-4-11.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/parity/08.600.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/parity/01.800.graph.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QF_IDL/job_shop/jobshop48-2-24-24-2-4-12.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop22-2-11-11-2-4-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_IDL/job_shop/jobshop34-2-17-17-2-4-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
