path,RicartAgrawala,boogie,check,grasshopper,misc,psyco,sexpr,simplify,simplify2,sledgehammer,tokeneer,tptp
UFLIA/tokeneer/tokenreader/init-7.smt2,0,0,0,0,0,0,0,0,0,0,1,0
UFLIA/tokeneer/tokenreader/poll-22.smt2,0,0,0,0,0,0,0,0,0,0,1,0
UFLIA/tokeneer/tokenreader/poll-16.smt2,0,0,0,0,0,0,0,0,0,0,1,0
UFLIA/tokeneer/enrolment/validate-9.smt2,0,0,0,0,0,0,0,0,0,0,1,0
UFLIA/sledgehammer/FFT/smtlib.1022845.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1024935.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.595005.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1026416.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.649733.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.669415.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.736770.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/z3.585522.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.570658.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.964073.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.890620.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.703335.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.732819.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.815415.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.694292.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.855618.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.643005.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.702786.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.998552.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.601167.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.899255.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.735487.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1002149.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.598373.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1022406.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1009905.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.668050.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1018649.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.885323.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1031354.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1005475.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.905302.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1019321.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.580868.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.978320.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.998329.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.967563.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.570447.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.589955.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1017653.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.733438.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.930722.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.841614.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.894291.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.894258.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.643354.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.682664.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.597709.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.997847.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1001678.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.959974.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1019112.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.651534.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.991706.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.576434.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.598147.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.744458.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.927353.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.556944.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.724613.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.581407.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.927700.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.947953.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.586283.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.898348.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.692559.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.899211.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1012796.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.935298.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.815689.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.650773.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1004475.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.739766.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.604578.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1013561.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.721427.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.855270.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.725125.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.566570.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.885007.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.960184.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.551876.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.967752.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.721451.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.581722.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.891278.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.885470.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.569998.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.851454.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.967139.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.894271.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.572506.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1000674.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.931246.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1006155.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1021416.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1023044.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.898916.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.585482.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.891745.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.896255.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.736366.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.695122.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.979124.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.566042.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.963878.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.978844.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.935313.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.891596.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.842597.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.899219.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.651286.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.721396.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.590748.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.843105.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.584380.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.575334.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.557643.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.934521.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.1009700.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.642212.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/FFT/smtlib.888891.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.789098.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.837175.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.800238.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.695410.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.558820.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.573104.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.764398.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.836247.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.855275.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.808750.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.822748.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.815663.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.807322.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.591937.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.828512.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.727225.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.761417.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.584485.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.808929.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.856561.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.808307.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.561175.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.858575.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.843964.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.718040.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.793032.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.589328.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.775208.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.798697.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.803931.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.626508.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.580585.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.571676.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.569556.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.799719.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.841609.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.645422.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.811722.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.753569.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.792849.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.595502.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.656784.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.821884.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.586117.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.631241.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.796312.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.840711.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.771821.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.714399.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.724248.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.700080.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.852104.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.794893.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.810726.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.556254.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.823053.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.588408.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.593393.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.812177.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.756080.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.834175.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.675297.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.634321.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.647719.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.777190.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.780544.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.581652.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.817743.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.859801.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.655768.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.845420.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.749030.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.715271.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.734069.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.766968.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.562670.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.860001.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.731977.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.829409.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.845259.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.705230.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.711645.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.669736.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.585561.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.666358.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/Arrow_Order/smtlib.681416.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.587358.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.779887.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.797909.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.665168.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.893940.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.837061.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.837309.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.818510.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.618717.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.731578.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.678359.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.782141.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.812524.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.691627.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.773316.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.845995.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.594005.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.881980.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.787442.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.579085.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.576747.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.722073.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.748520.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.872237.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.713724.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.704071.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.841632.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.785895.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.582599.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.896416.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.589743.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.690471.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.773563.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.615099.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.743380.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.756536.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.559679.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.868488.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.570806.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.587649.smt2,0,0,0,0,0,0,0,0,0,1,0,0
UFLIA/sledgehammer/StrongNorm/smtlib.835350.smt2,0,0,0,0,0,0,0,0,0,1,0,0
