path,Averest,Bromberger,CAV_2009_benchmarks,CIRC,Dartagnan,RTCL,RWS,SMPT,UltimateAutomizerSvcomp2023,arctic-matrix,bofill-scheduling,c_inference,calypto,cmodelsdiff,convert,cut_lemmas,dillig,ezsmt,fft,mathsat,miplib2003,nec-smt,pb2010,pidgeons,prime-cone,rings,rings_preprocessed,slacks,tightrhombus,tropical-matrix,wisa
QF_LIA/nec-smt/large/getoption_group/prp-5-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-20-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-39-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-39-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-9-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-21-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-48-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-46-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-14-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-50-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-61-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-2-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-28-42.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-29-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-56-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-74-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-58-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-19-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-12-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-23-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-69-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-39-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-54-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-1-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-52-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-52-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-30-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-58-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-53-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-75-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-10-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-64-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-62-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-64-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-16-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-32-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-8-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-24-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-19-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-17-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-6-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-36-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-23-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-60-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-23-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-19-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-14-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-13-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-41-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-51-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-8-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-65-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-62-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-46-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-4-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-43-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-34-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-27-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-5-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-60-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-61-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-47-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-8-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-52-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-35-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-51-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-44-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-65-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-15-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-25-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-21-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-46-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-6-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-15-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-68-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-54-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_group/prp-68-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-6-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-11-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-0-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-17-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-10-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-6-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-17-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-3-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-7-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-13-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-24-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-13-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-1-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-23-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-24-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-7-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-7-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-18-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-8-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-16-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-17-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-2-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-22-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-8-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-14-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-22-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-20-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-19-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-5-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-10-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-21-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-21-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-18-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-16-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-14-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-3-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-19-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-17-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-14-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-12-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-23-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-13-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-1-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-8-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-8-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-23-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-10-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-3-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-9-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-4-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-44-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/user_is_in_group/prp-4-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-26-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-25-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-22-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-35-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-15-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-49-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-27-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-31-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-32-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-17-48.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-0-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-6-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-3-47.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-34-50.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-28-49.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QF_LIA/nec-smt/large/getoption_user/prp-23-46.smt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
