path,assert,declare-fun,declare-const,declare-sort,define-fun,define-fun-rec,define-funs-rec,define-sort,declare-datatype,declare-datatypes,Array,select,store,store_all,eqrange,Int,Real,div,mod,divisible,iand,int.pow2,div_total,mod_total,/,/_total,+,-,*,<,<=,>,>=,to_real,to_int,is_int,abs,^,real.pi,exp,sin,cos,tan,csc,sec,cot,arcsin,arccos,arctan,arccsc,arcsec,arccot,sqrt,true,false,Bool,ite,not,or,and,=>,xor,=,distinct,const,exists,forall,let,maxTermDepth,normalizedSize
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_66.smt2,18,0,12,0,0,0,0,0,0,0,4,44,8,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,28,0,0,2,0,4,10,5536
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_23.smt2,9,0,11,0,0,0,0,0,0,0,5,12,11,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,2,3,13,3840
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_8.smt2,5,0,12,0,0,0,0,0,0,0,3,10,6,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,9,0,0,0,6,2,12,4119
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_89.smt2,22,0,15,0,0,0,0,0,0,0,2,18,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,21,0,0,1,0,1,12,4728
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_54.smt2,10,0,7,0,0,0,0,0,0,0,30,54,30,0,0,61,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,43,0,0,0,12,17,12,8698
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_85.smt2,5,0,8,0,0,0,0,0,0,0,4,7,4,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,10,0,0,0,2,1,9,3020
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_70.smt2,6,0,11,0,0,0,0,0,0,0,1,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,14,0,0,0,1,0,9,3155
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_44.smt2,18,0,13,0,0,0,0,0,0,0,2,48,4,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,0,0,0,1,7,13,5242
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_58.smt2,6,0,26,0,0,0,0,0,0,0,1,15,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,20,0,0,0,2,1,9,5382
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-reverse.i_42.smt2,5,0,9,0,0,0,0,0,0,0,2,16,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,8,0,0,0,2,2,7,3123
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_59.smt2,5,0,19,0,0,0,0,0,0,0,11,10,13,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,3,1,1,10,4767
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_20.smt2,5,0,11,0,0,0,0,0,0,0,3,19,3,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,15,0,0,0,1,2,11,3585
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_41.smt2,5,0,15,0,0,0,0,0,0,0,8,17,14,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,12,0,0,0,1,1,12,5640
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_87.smt2,14,0,6,0,0,0,0,0,0,0,40,90,124,0,0,87,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,29,0,0,90,0,0,28,0,36,21,14733
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_58.smt2,4,0,13,0,0,0,0,0,0,0,1,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,10,0,0,1,0,1,9,2987
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_82.smt2,5,0,11,0,0,0,0,0,0,0,10,16,10,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,3,11,4404
ALIA/20230321-UltimateAutomizerSvcomp2023/test_mutex_unlock_at_exit.i_17.smt2,10,0,10,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,1,0,0,4,2488
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_of_cslls.i_42.smt2,10,0,10,0,0,0,0,0,0,0,3,14,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,2,3,10,3412
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_10.smt2,4,0,10,0,0,0,0,0,0,0,5,8,5,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,2,10,3015
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_204.smt2,4,0,18,0,0,0,0,0,0,0,1,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,12,0,0,1,0,0,9,3423
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_24.smt2,12,0,7,0,0,0,0,0,0,0,36,65,36,0,0,74,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,54,0,0,0,15,21,12,10218
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_40.smt2,10,0,10,0,0,0,0,0,0,0,15,22,17,0,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,22,0,0,0,6,3,13,6445
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_4.smt2,9,0,18,0,0,0,0,0,0,0,2,9,6,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,15,0,0,1,0,2,12,3735
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_220.smt2,5,0,18,0,0,0,0,0,0,0,4,43,14,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,30,0,0,1,2,5,13,7488
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_16.smt2,2,0,7,0,0,0,0,0,0,0,3,11,7,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,9,0,0,0,4,1,12,3248
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_15.smt2,5,0,8,0,0,0,0,0,0,0,2,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,2,0,6,2800
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_132.smt2,24,0,20,0,0,0,0,0,0,0,2,32,6,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,22,0,0,0,4,2,11,6386
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_remove_all.i_14.smt2,5,0,10,0,0,0,0,0,0,0,2,30,12,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,13,0,0,0,2,15,16,4848
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_96.smt2,5,0,10,0,0,0,0,0,0,0,2,24,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,5,0,0,0,1,7,13,3715
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_94.smt2,5,0,15,0,0,0,0,0,0,0,8,15,14,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,12,4675
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_11.smt2,5,0,13,0,0,0,0,0,0,0,4,14,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,1,2,10,4005
ALIA/20230321-UltimateAutomizerSvcomp2023/simple-2.i_54.smt2,25,0,10,0,0,0,0,0,0,0,90,200,90,0,0,182,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,57,0,0,0,142,0,0,0,60,66,15,22499
ALIA/20230321-UltimateAutomizerSvcomp2023/splice-2.i_56.smt2,9,0,9,0,0,0,0,0,0,0,5,24,24,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,16,0,0,0,7,5,15,5126
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_15.smt2,10,0,10,0,0,0,0,0,0,0,26,49,36,0,0,83,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,2,0,0,39,0,0,0,15,10,14,11274
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_37.smt2,5,0,18,0,0,0,0,0,0,0,4,8,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,0,10,4240
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_91.smt2,3,0,17,0,0,0,0,0,0,0,8,15,18,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,15,0,0,2,0,3,8,4942
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_insert_unequal.i_4.smt2,5,0,20,0,0,0,0,0,0,0,6,16,12,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,10,0,0,0,1,3,14,4768
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_35.smt2,5,0,16,0,0,0,0,0,0,0,4,18,8,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,0,1,2,10,4558
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-2.i_53.smt2,7,0,7,0,0,0,0,0,0,0,40,74,40,0,0,82,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,1,0,0,56,0,0,0,28,21,15,10640
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_76.smt2,4,0,15,0,0,0,0,0,0,0,1,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,11,0,0,1,0,1,9,3158
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-2.i_47.smt2,4,0,7,0,0,0,0,0,0,0,16,30,16,0,0,34,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,1,0,0,22,0,0,0,12,6,14,5414
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_37.smt2,2,0,7,0,0,0,0,0,0,0,1,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1,0,8,2494
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_8.smt2,11,0,9,0,0,0,0,0,0,0,31,58,63,0,0,94,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,1,0,0,42,0,0,0,24,8,15,9949
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_15.smt2,4,0,8,0,0,0,0,0,0,0,28,42,48,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,19,0,0,0,20,17,24,8512
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_103.smt2,4,0,6,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,2,0,0,7,2132
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_131.smt2,2,0,9,0,0,0,0,0,0,0,8,6,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,11,0,0,2,0,2,8,3493
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_31.smt2,9,0,13,0,0,0,0,0,0,0,3,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,3,0,0,5,2887
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_36.smt2,5,0,14,0,0,0,0,0,0,0,4,18,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,1,2,10,4081
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_53.smt2,8,0,11,0,0,0,0,0,0,0,2,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,5,2633
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_25.smt2,5,0,10,0,0,0,0,0,0,0,3,7,7,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6,0,0,0,2,2,11,3489
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_7.smt2,12,0,9,0,0,0,0,0,0,0,31,58,63,0,0,94,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,1,0,0,42,0,0,0,24,8,15,9947
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_23.smt2,8,0,9,0,0,0,0,0,0,0,3,14,6,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,0,0,6,4,12,3981
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_63.smt2,5,0,10,0,0,0,0,0,0,0,3,22,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,14,0,0,0,1,2,7,3548
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_69.smt2,2,0,13,0,0,0,0,0,0,0,1,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,11,0,0,1,0,1,9,2963
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_of_cslls.i_23.smt2,5,0,8,0,0,0,0,0,0,0,3,10,3,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2,3,11,2744
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_4.smt2,9,0,13,0,0,0,0,0,0,0,3,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,3,0,0,5,2887
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_153.smt2,6,0,25,0,0,0,0,0,0,0,3,33,21,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,2,0,0,31,0,0,0,2,5,14,9028
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_46.smt2,13,0,14,0,0,0,0,0,0,0,26,38,59,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,19,0,0,43,0,0,12,0,16,21,10740
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_35.smt2,16,0,12,0,0,0,0,0,0,0,2,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,18,0,0,1,0,2,11,3976
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_of_cslls.i_44.smt2,9,0,10,0,0,0,0,0,0,0,3,12,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,2,3,10,3236
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_parent_ptr.i_2.smt2,5,0,7,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,0,1,8,2377
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_76.smt2,6,0,8,0,0,0,0,0,0,0,1,8,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,0,1,2,12,2883
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_37.smt2,5,0,13,0,0,0,0,0,0,0,3,16,6,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,11,0,0,0,6,2,11,4854
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_42.smt2,12,0,14,0,0,0,0,0,0,0,26,37,59,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,0,0,43,0,0,12,0,17,21,10687
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_55.smt2,5,0,14,0,0,0,0,0,0,0,4,12,8,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,1,10,3649
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_183.smt2,4,0,14,0,0,0,0,0,0,0,1,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,11,0,0,1,0,1,9,3296
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_0.smt2,2,0,5,0,0,0,0,0,0,0,1,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,1,0,1,9,2167
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_19.smt2,5,0,8,0,0,0,0,0,0,0,2,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,1,2,11,2879
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_103.smt2,8,0,13,0,0,0,0,0,0,0,20,41,28,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,13,0,0,0,9,5,14,8659
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_66.smt2,17,0,14,0,0,0,0,0,0,0,9,30,21,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,31,0,0,3,0,4,9,5551
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_126.smt2,24,0,20,0,0,0,0,0,0,0,2,32,6,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,22,0,0,0,4,2,11,6380
ALIA/20230321-UltimateAutomizerSvcomp2023/list_search-2.i_33.smt2,16,0,21,0,0,0,0,0,0,0,3,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,0,0,3,0,0,5,3757
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_31.smt2,5,0,13,0,0,0,0,0,0,0,1,8,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,1,1,10,3347
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_145.smt2,23,0,20,0,0,0,0,0,0,0,2,30,6,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,21,0,0,0,4,2,11,6218
